time,open,high,low,close,volume,vwap,count
2024-10-31 00:00:00+00:00,72331.1,72662.0,69602.0,70250.1,1855.72917608,71115.7,34927
2024-11-01 00:00:00+00:00,70250.1,71576.0,68810.0,69490.1,2425.4916887,69793.3,42761
2024-11-02 00:00:00+00:00,69490.1,69858.8,69060.0,69300.0,803.13883973,69444.7,19256
2024-11-03 00:00:00+00:00,69300.9,69363.3,67483.7,68748.7,2115.26348924,68293.5,35315
2024-11-04 00:00:00+00:00,68748.7,69430.6,66836.0,67783.3,1544.56123278,68181.7,30935
2024-11-05 00:00:00+00:00,67787.8,70482.0,67481.4,69382.7,2008.23627213,69409.3,30812
2024-11-06 00:00:00+00:00,69382.7,76457.6,69341.0,75642.0,8946.48732813,73794.8,69815
2024-11-07 00:00:00+00:00,75642.1,76937.5,74500.0,75949.2,3152.67539089,75634.4,41516
2024-11-08 00:00:00+00:00,75949.3,77242.0,75713.0,76550.4,2322.42184749,76473.4,32788
2024-11-09 00:00:00+00:00,76550.5,76911.0,75785.2,76728.3,1025.99230375,76430.8,23283
2024-11-10 00:00:00+00:00,76728.3,81480.7,76569.9,80423.3,4998.42665424,79484.9,64789
2024-11-11 00:00:00+00:00,80423.3,89600.0,80299.9,88737.6,7092.85736454,85246.6,93436
2024-11-12 00:00:00+00:00,88737.5,89920.0,85136.0,88087.3,6817.99545766,87946.7,85465
2024-11-13 00:00:00+00:00,88087.3,93435.0,86258.0,90490.9,7626.54566803,90290.9,77561
2024-11-14 00:00:00+00:00,90496.8,91780.0,86621.9,87313.2,6252.08697742,89304.9,61715
2024-11-15 00:00:00+00:00,87314.4,91850.0,87135.0,91062.0,3879.47146166,89507.4,48562
2024-11-16 00:00:00+00:00,91062.0,91750.0,90149.0,90555.1,1466.32281088,91055.2,32817
2024-11-17 00:00:00+00:00,90567.7,91399.0,88728.6,89850.0,1823.63907979,90074.6,31062
2024-11-18 00:00:00+00:00,89850.0,92607.2,89400.0,90507.9,3681.7495448,91095.2,49941
2024-11-19 00:00:00+00:00,90508.0,94000.0,90424.6,92376.1,4118.94491548,92538.5,53877
2024-11-20 00:00:00+00:00,92376.1,94925.0,91636.1,94364.5,3479.27477537,93840.6,55062
2024-11-21 00:00:00+00:00,94356.8,98999.0,94135.0,98496.0,4985.84908294,97273.1,79873
2024-11-22 00:00:00+00:00,98496.0,99650.0,97218.3,99000.0,3342.09282648,98798.5,62203
2024-11-23 00:00:00+00:00,99000.0,99000.0,97219.2,97759.1,1822.84995162,98254.7,44494
2024-11-24 00:00:00+00:00,97759.1,98607.4,95751.2,97994.1,1713.90019572,97321.1,42023
2024-11-25 00:00:00+00:00,97994.1,98880.0,92550.0,93000.0,4287.35322125,95745.7,55562
2024-11-26 00:00:00+00:00,93000.1,94995.0,90736.0,91914.5,3988.70968177,92714.5,53132
2024-11-27 00:00:00+00:00,91914.6,97387.9,91818.3,95952.9,3676.00390362,95222.0,45972
2024-11-28 00:00:00+00:00,95946.8,96652.0,94653.6,95637.8,1141.15914588,95402.0,29180
2024-11-29 00:00:00+00:00,95637.8,98670.1,95385.7,97478.7,2810.05076582,97171.8,39756
2024-11-30 00:00:00+00:00,97478.7,97491.2,96185.0,96456.2,724.351026,96780.0,25479
2024-12-01 00:00:00+00:00,96456.3,97850.0,95754.4,97244.6,790.57085383,97032.8,23454
2024-12-02 00:00:00+00:00,97245.0,98135.3,94450.0,95853.3,2076.03930234,95999.1,45724
2024-12-03 00:00:00+00:00,95853.3,96267.2,93565.1,95917.5,1750.12703242,95229.8,45943
2024-12-04 00:00:00+00:00,95917.5,99213.9,94656.9,98757.1,4007.40945935,97143.5,61942
2024-12-05 00:00:00+00:00,98757.1,104015.5,91800.0,97087.3,8398.16065969,100544.9,124693
2024-12-06 00:00:00+00:00,97087.3,101995.0,96510.3,99872.9,2727.15514037,99498.0,51565
2024-12-07 00:00:00+00:00,99873.0,100501.4,99000.0,99899.9,829.88174542,99808.4,29512
2024-12-08 00:00:00+00:00,99900.0,101400.0,98699.7,101170.0,1101.24140085,99953.9,30667
2024-12-09 00:00:00+00:00,101170.0,101214.3,94140.9,97399.9,2874.85666097,97783.0,66973
2024-12-10 00:00:00+00:00,97337.0,98267.9,94314.1,96655.1,2459.10248253,96577.8,54424
2024-12-11 00:00:00+00:00,96655.1,101900.0,95754.0,101177.0,2523.39702118,99772.0,49508
2024-12-12 00:00:00+00:00,101177.1,102500.0,99296.6,100050.1,1955.43808408,100804.3,48609
2024-12-13 00:00:00+00:00,100050.1,101905.2,99250.0,101483.1,1358.12451422,100874.7,36197
2024-12-14 00:00:00+00:00,101483.1,102637.2,100666.0,101400.1,926.63654907,101606.7,27948
2024-12-15 00:00:00+00:00,101400.1,105000.0,101222.5,104355.2,2036.39517524,103100.5,36649
2024-12-16 00:00:00+00:00,104355.3,107777.0,103319.4,106067.2,4525.54878744,105762.5,69654
2024-12-17 00:00:00+00:00,106070.2,108297.6,105124.0,106151.9,4684.88958375,106666.1,51877
2024-12-18 00:00:00+00:00,106152.0,106489.3,100027.8,100166.1,3014.79303894,102962.4,56882
2024-12-19 00:00:00+00:00,100166.1,102750.0,95586.4,97431.4,3582.99338433,99042.3,76206
2024-12-20 00:00:00+00:00,97431.5,98064.7,92159.0,97781.8,3145.57762405,95648.3,61835
2024-12-21 00:00:00+00:00,97781.8,99575.4,96359.8,97232.6,1158.06359574,97786.6,35915
2024-12-22 00:00:00+00:00,97232.7,97321.3,94201.1,95101.9,843.50640738,95729.4,26527
2024-12-23 00:00:00+00:00,95101.9,96403.0,92417.0,94699.4,1608.13292536,94202.2,44002
2024-12-24 00:00:00+00:00,94699.4,99400.0,93500.0,98647.2,1533.79982235,96925.7,39941
2024-12-25 00:00:00+00:00,98647.2,99411.6,97600.0,99310.8,681.61047112,98493.5,30576
2024-12-26 00:00:00+00:00,99328.2,99821.8,95139.1,95645.0,1286.63045412,96427.2,35677
2024-12-27 00:00:00+00:00,95660.9,97308.6,93300.0,94148.9,1781.17817466,95369.6,45144
2024-12-28 00:00:00+00:00,94147.6,95497.0,94033.5,95204.1,447.87195123,94625.4,21419
2024-12-29 00:00:00+00:00,95204.1,95204.1,92860.7,93551.0,698.54712674,94069.1,22934
2024-12-30 00:00:00+00:00,93551.0,94858.7,91256.6,92611.3,2168.29172819,92857.6,42406
2024-12-31 00:00:00+00:00,92611.3,96040.0,91934.1,93370.9,1697.95041413,94050.7,34489
2025-01-01 00:00:00+00:00,93370.8,94888.0,92588.1,94380.8,576.16221881,93775.3,25886
2025-01-02 00:00:00+00:00,94380.9,97719.9,94167.2,96805.2,1727.87834504,96494.6,40932
2025-01-03 00:00:00+00:00,96805.3,98888.0,96034.1,98111.1,1520.22829624,97693.7,32349
2025-01-04 00:00:00+00:00,98111.1,98714.8,97548.4,98208.9,630.75266227,97996.0,23359
2025-01-05 00:00:00+00:00,98208.9,98750.0,97250.0,98306.2,437.30434173,97970.2,18687
2025-01-06 00:00:00+00:00,98306.3,102479.6,97974.0,102222.0,2276.11065977,100991.5,50951
2025-01-07 00:00:00+00:00,102222.0,102759.3,96100.0,96932.2,2322.87122789,98488.5,46693
2025-01-08 00:00:00+00:00,96932.2,97232.8,92501.0,95060.4,2675.62697608,94834.8,54862
2025-01-09 00:00:00+00:00,95060.1,95251.1,91168.5,92531.7,2567.92194993,92924.8,46660
2025-01-10 00:00:00+00:00,92523.5,95771.2,92200.0,94698.8,2409.34482421,94075.7,48670
2025-01-11 00:00:00+00:00,94698.9,94986.6,93865.0,94562.1,315.42363614,94437.8,18922
2025-01-12 00:00:00+00:00,94562.1,95300.0,93652.2,94449.9,432.7113658,94576.1,22557
2025-01-13 00:00:00+00:00,94450.0,95808.2,89005.8,94487.1,3303.02566784,91915.9,69218
2025-01-14 00:00:00+00:00,94487.1,97302.9,94313.0,96560.1,1407.26000359,96139.8,43145
2025-01-15 00:00:00+00:00,96560.1,100731.7,96500.0,100496.4,2160.29010015,98844.9,46331
2025-01-16 00:00:00+00:00,100496.5,100700.0,97333.0,99976.7,1764.68463636,99508.6,40996
2025-01-17 00:00:00+00:00,99976.7,105883.0,99952.8,104089.8,3507.92883752,103572.2,60471
2025-01-18 00:00:00+00:00,104089.8,104907.3,102222.0,104382.0,1776.25333653,103738.3,36012
2025-01-19 00:00:00+00:00,104382.0,106246.6,99538.2,101191.1,4231.21213917,103853.3,73121
2025-01-20 00:00:00+00:00,101191.0,109112.0,99500.0,102162.8,6144.71011387,104549.7,104134
2025-01-21 00:00:00+00:00,102142.1,107200.0,100114.2,106162.8,2766.17867975,104482.0,57011
2025-01-22 00:00:00+00:00,106162.8,106293.4,103271.3,103648.5,1391.42072629,104664.0,36254
2025-01-23 00:00:00+00:00,103648.6,106833.2,101281.7,103920.2,4692.19078465,104188.7,64479
2025-01-24 00:00:00+00:00,103920.2,107080.6,102800.0,104840.4,1795.72253619,105315.2,36250
2025-01-25 00:00:00+00:00,104840.4,105194.1,104250.0,104705.2,643.54540419,104662.4,19139
2025-01-26 00:00:00+00:00,104705.3,105380.0,102544.1,102596.5,949.0648101,104290.1,22008
2025-01-27 00:00:00+00:00,102596.5,103200.0,97688.7,102133.3,3883.43048284,100393.9,68012
2025-01-28 00:00:00+00:00,102133.3,103728.0,100200.0,101299.8,1817.06633,102126.3,35792
2025-01-29 00:00:00+00:00,101299.9,104749.1,101277.6,103708.0,2068.76411452,102863.8,35819
2025-01-30 00:00:00+00:00,103708.1,106414.4,103252.5,104750.1,2010.23973624,105132.9,32805
2025-01-31 00:00:00+00:00,104750.1,106000.0,101500.0,102406.0,1755.91946054,103785.3,36579
2025-02-01 00:00:00+00:00,102406.0,102748.6,100147.0,100624.2,1188.3889118,101689.6,25176
2025-02-02 00:00:00+00:00,100624.3,101415.5,96100.0,97696.1,2816.31259953,98561.4,48029
2025-02-03 00:00:00+00:00,97696.0,102500.0,91000.0,101425.1,5541.67940806,96614.4,90351
2025-02-04 00:00:00+00:00,101425.1,101721.9,96250.0,97868.5,3162.38590831,98983.0,45835
2025-02-05 00:00:00+00:00,97868.4,99125.0,96191.0,96623.8,1343.73465352,97658.8,24709
2025-02-06 00:00:00+00:00,96613.4,99100.0,95700.0,96559.2,2017.20689834,97564.3,26468
2025-02-07 00:00:00+00:00,96558.5,100181.7,95634.1,96547.5,1926.56834175,97703.3,43481
2025-02-08 00:00:00+00:00,96547.5,96860.1,95656.9,96496.5,383.81280043,96339.6,16339
2025-02-09 00:00:00+00:00,96496.5,97291.2,94763.1,96473.0,702.74391142,96216.3,20517
2025-02-10 00:00:00+00:00,96473.0,98300.0,95326.7,97441.2,1163.37216215,97196.3,21718
2025-02-11 00:00:00+00:00,97441.2,98442.3,94899.2,95767.1,1329.40106338,96684.3,28438
2025-02-12 00:00:00+00:00,95767.1,98042.8,94111.0,97874.0,1463.18182995,96200.3,29336
2025-02-13 00:00:00+00:00,97874.0,98077.1,95273.7,96628.0,1291.44841164,96085.7,21526
2025-02-14 00:00:00+00:00,96628.0,98826.0,96340.7,97464.0,1523.91696415,97366.2,28343
2025-02-15 00:00:00+00:00,97464.0,97902.0,97279.3,97588.2,375.80330877,97582.2,14594
2025-02-16 00:00:00+00:00,97588.2,97700.0,96112.6,96144.1,311.46490458,96951.9,14039
2025-02-17 00:00:00+00:00,96144.1,97032.6,95224.7,95772.8,1005.28486366,96020.6,20654
2025-02-18 00:00:00+00:00,95772.8,96650.9,93388.7,95600.0,1472.41908125,94912.6,33221
2025-02-19 00:00:00+00:00,95600.0,96875.0,94996.8,96625.7,1116.70166311,95930.4,26149
2025-02-20 00:00:00+00:00,96625.7,98744.0,96405.7,98339.1,1280.02593709,97627.6,28613
2025-02-21 00:00:00+00:00,98339.1,99481.1,94858.0,96099.5,2181.18505022,97442.3,37938
2025-02-22 00:00:00+00:00,96099.5,96900.0,95791.3,96600.1,484.13874675,96428.8,14465
2025-02-23 00:00:00+00:00,96600.1,96621.6,95300.0,96303.4,359.68758804,95977.9,13477
2025-02-24 00:00:00+00:00,96303.4,96483.0,91400.0,91534.4,2273.50832688,94035.6,43024
2025-02-25 00:00:00+00:00,91534.4,92487.3,86000.0,88632.6,5210.26309616,88983.8,84846
2025-02-26 00:00:00+00:00,88632.6,89271.0,80525.0,84089.8,5878.70103157,85422.7,77746
2025-02-27 00:00:00+00:00,84089.9,86951.2,82611.0,84691.4,2506.41796058,84888.4,46638
2025-02-28 00:00:00+00:00,84668.4,85061.0,78219.0,84309.2,4498.77887051,81562.9,77842
2025-03-01 00:00:00+00:00,84309.2,86515.9,83799.3,86020.8,1112.34047277,85167.0,25856
2025-03-02 00:00:00+00:00,86020.8,95000.0,84500.1,94285.0,5152.5358943,90983.0,62645
2025-03-03 00:00:00+00:00,94285.0,94401.6,85055.0,86144.7,5136.27936399,89968.5,63117
2025-03-04 00:00:00+00:00,86144.7,88888.0,81434.5,87250.0,4690.09095506,84629.5,61737
2025-03-05 00:00:00+00:00,87250.0,90975.1,86378.4,90610.4,3795.41190016,89224.7,49992
2025-03-06 00:00:00+00:00,90610.4,92741.5,87836.3,89916.8,2992.56395797,90197.8,44486
2025-03-07 00:00:00+00:00,89925.3,91227.4,84665.7,86762.3,4534.10086304,87910.5,56830
2025-03-08 00:00:00+00:00,86762.3,86809.4,85230.0,86164.1,816.51310316,86115.6,20983
2025-03-09 00:00:00+00:00,86164.1,86435.2,80006.7,80684.0,2019.63804496,82956.4,39533
2025-03-10 00:00:00+00:00,80709.9,83971.5,77414.3,78558.8,3411.3441324,80090.9,64265
2025-03-11 00:00:00+00:00,78558.9,83607.9,76615.7,82900.0,3925.04144014,80669.6,52739
2025-03-12 00:00:00+00:00,82900.0,84482.0,80628.9,83673.4,2515.76502183,82589.7,36613
2025-03-13 00:00:00+00:00,83673.4,84282.4,79930.7,81112.3,1998.70930581,81997.4,31403
2025-03-14 00:00:00+00:00,81112.3,85278.7,80847.2,83997.6,2075.86273147,83719.1,31189
2025-03-15 00:00:00+00:00,83997.7,84659.4,83666.9,84332.9,584.76838101,84209.5,16525
2025-03-16 00:00:00+00:00,84333.0,85021.0,82009.8,82599.9,842.27980256,83231.2,23323
2025-03-17 00:00:00+00:00,82600.0,84700.0,82500.0,84015.2,1262.16112303,83518.2,22150
2025-03-18 00:00:00+00:00,84015.2,84015.2,81166.0,82705.4,1526.03270747,82212.7,25866
2025-03-19 00:00:00+00:00,82705.4,87000.0,82553.3,86879.5,2673.46536757,84476.4,31949
2025-03-20 00:00:00+00:00,86879.6,87433.9,83609.1,84178.6,2156.72058329,85473.1,30576
2025-03-21 00:00:00+00:00,84178.6,84771.3,83179.3,84034.3,1018.69958284,84062.7,21597
2025-03-22 00:00:00+00:00,84034.3,84450.0,83667.4,83800.0,440.24781187,84055.2,13004
2025-03-23 00:00:00+00:00,83800.0,86100.0,83799.9,86076.5,588.42498116,84983.0,14834
2025-03-24 00:00:00+00:00,86076.5,88750.0,85558.1,87505.3,2187.05354124,87461.1,31475
2025-03-25 00:00:00+00:00,87511.9,88500.0,86306.7,87458.1,1275.81713678,87419.8,23990
2025-03-26 00:00:00+00:00,87458.1,88263.0,85853.7,86899.0,1808.20481963,87101.7,27058
2025-03-27 00:00:00+00:00,86899.0,87755.8,85838.9,87209.9,1018.98407902,87098.3,22803
2025-03-28 00:00:00+00:00,87209.9,87441.7,83530.1,84373.9,2052.98377273,84711.6,33755
2025-03-29 00:00:00+00:00,84373.9,84559.8,81655.0,82613.8,1157.08426174,82968.1,25276
2025-03-30 00:00:00+00:00,82613.8,83500.0,81588.7,82325.4,916.37403895,82804.3,21788
2025-03-31 00:00:00+00:00,82325.4,83870.8,81270.3,82523.0,1694.68667333,82644.7,34525
2025-04-01 00:00:00+00:00,82523.0,85500.0,82415.9,85201.1,1757.72329983,84407.5,32168
2025-04-02 00:00:00+00:00,85201.2,89042.7,82141.5,82508.1,3582.61285579,85365.3,60894
2025-04-03 00:00:00+00:00,82508.1,83911.0,81177.7,83132.9,1942.46384857,82525.0,43968
2025-04-04 00:00:00+00:00,83133.0,84709.7,81657.9,83840.8,1986.99314277,83300.7,51567
2025-04-05 00:00:00+00:00,83840.8,84200.0,82400.0,83508.9,660.17840044,83259.6,17803
2025-04-06 00:00:00+00:00,83508.9,83680.0,77057.7,78363.4,3692.97635392,79741.0,55566
2025-04-07 00:00:00+00:00,78364.8,81323.6,74409.1,79130.1,5198.34711859,77488.6,108467
2025-04-08 00:00:00+00:00,79130.1,80800.0,76164.6,76276.5,2455.53545248,78394.7,54687
2025-04-09 00:00:00+00:00,76276.5,83548.9,74572.5,82556.3,5271.68867973,79306.2,81398
2025-04-10 00:00:00+00:00,82556.3,82676.5,78451.2,79552.1,2270.09893668,80756.2,43657
2025-04-11 00:00:00+00:00,79552.1,84261.7,78914.7,83420.1,3024.32123334,82322.9,44081
2025-04-12 00:00:00+00:00,83420.1,85850.9,82750.0,85284.1,1932.99267705,84536.5,27815
2025-04-13 00:00:00+00:00,85284.1,86037.9,83025.5,83719.0,1742.3412712,84338.0,31815
2025-04-14 00:00:00+00:00,83719.8,85792.1,83708.2,84530.7,2420.34075325,84691.0,33858
2025-04-15 00:00:00+00:00,84530.7,86401.0,83600.0,83633.5,1433.04466,85053.5,30919
2025-04-16 00:00:00+00:00,83633.5,85419.7,83146.0,84023.8,1861.93037475,84115.0,34648
2025-04-17 00:00:00+00:00,84027.5,85444.0,83777.2,84910.1,931.39734032,84589.9,25008
2025-04-18 00:00:00+00:00,84910.1,85087.9,84295.4,84472.5,450.65472146,84622.0,17835
2025-04-19 00:00:00+00:00,84472.5,85611.7,84384.6,85121.3,405.53513245,85112.0,17697
2025-04-20 00:00:00+00:00,85121.3,85309.2,84007.4,85150.1,517.72668291,84810.8,15671
2025-04-21 00:00:00+00:00,85150.0,88490.0,85150.0,87500.6,1901.27490018,87265.6,35012
2025-04-22 00:00:00+00:00,87500.7,93888.0,87100.0,93472.0,2972.04826005,90814.6,55130
2025-04-23 00:00:00+00:00,93472.0,94635.1,91949.5,93677.0,2009.60322068,93453.9,48047
2025-04-24 00:00:00+00:00,93677.0,94000.0,91711.0,93999.9,1079.24734065,93011.6,28565
2025-04-25 00:00:00+00:00,94000.0,95837.7,92900.0,94717.1,2253.19370406,94536.3,39718
2025-04-26 00:00:00+00:00,94717.2,95189.5,93907.5,94663.5,499.11003555,94444.7,22248
2025-04-27 00:00:00+00:00,94663.5,95348.5,93621.5,93817.0,532.00913019,94208.2,17412
2025-04-28 00:00:00+00:00,93817.0,95600.0,92900.0,94998.1,1257.55300882,94444.4,32846
2025-04-29 00:00:00+00:00,94998.1,95469.2,93809.5,94269.6,1566.10548205,94878.4,28586
2025-04-30 00:00:00+00:00,94269.7,95195.0,92970.5,94205.4,1082.84442265,94157.6,32434
2025-05-01 00:00:00+00:00,94205.4,97407.8,94148.3,96469.9,1646.02664605,96040.0,33027
2025-05-02 00:00:00+00:00,96469.9,97885.0,96386.7,96920.7,1190.74799924,97119.7,29094
2025-05-03 00:00:00+00:00,96920.7,96922.3,95785.9,95869.9,632.75891805,96257.3,20316
2025-05-04 00:00:00+00:00,95869.9,96298.0,94153.2,94303.1,754.03636157,95477.6,20904
2025-05-05 00:00:00+00:00,94303.1,95173.9,93570.1,94727.0,1059.28534793,94243.6,28463
2025-05-06 00:00:00+00:00,94727.0,96877.8,93398.5,96816.7,1231.56700197,94662.4,27555
2025-05-07 00:00:00+00:00,96816.7,97650.0,95824.0,97031.4,1362.55596122,96853.5,32050
2025-05-08 00:00:00+00:00,97031.4,104082.5,96874.9,103228.0,2992.17010376,100467.9,52489
2025-05-09 00:00:00+00:00,103228.0,104319.1,102344.7,102976.9,1329.71839936,103070.0,33114
2025-05-10 00:00:00+00:00,102977.0,104943.7,102833.3,104800.0,696.03309136,103707.7,23133
2025-05-11 00:00:00+00:00,104799.9,104919.7,103326.8,104119.0,779.51384444,104278.0,23208
2025-05-12 00:00:00+00:00,104119.0,105728.8,100772.6,102825.0,1868.93678433,103324.7,44929
2025-05-13 00:00:00+00:00,102825.1,104980.0,101525.1,104156.7,1104.39123118,103655.7,33512
2025-05-14 00:00:00+00:00,104156.8,104280.1,102591.5,103589.7,1023.73775034,103547.7,26016
2025-05-15 00:00:00+00:00,103589.7,104123.0,101441.6,103761.7,982.20702525,102771.3,32884
2025-05-16 00:00:00+00:00,103761.7,104500.0,103130.0,103500.1,933.96180688,103907.8,22845
2025-05-17 00:00:00+00:00,103500.1,103697.1,102690.0,103169.1,407.46473368,103049.9,17841
2025-05-18 00:00:00+00:00,103169.1,106631.8,103148.2,106525.6,1948.9635636,104781.9,27890
2025-05-19 00:00:00+00:00,106525.6,107042.1,102100.0,105637.7,2055.76779214,104246.8,35834
2025-05-20 00:00:00+00:00,105637.7,107262.6,104269.0,106855.6,1713.73055867,105972.5,30638
2025-05-21 00:00:00+00:00,106855.6,110698.0,106155.0,109675.1,3333.80572063,108028.1,57004
2025-05-22 00:00:00+00:00,109675.1,111983.2,109287.2,111711.1,2139.00157259,111056.4,42994
2025-05-23 00:00:00+00:00,111711.1,111785.3,106824.0,107333.5,2574.58399048,109476.8,45888
2025-05-24 00:00:00+00:00,107333.5,109503.4,106905.8,107824.2,519.31653454,108423.4,23116
2025-05-25 00:00:00+00:00,107824.2,109300.5,106672.9,109040.4,625.52457767,107633.8,23777
2025-05-26 00:00:00+00:00,109040.4,110352.0,108780.0,109468.6,988.86666387,109659.2,23186
2025-05-27 00:00:00+00:00,109468.6,110742.6,107600.0,109004.9,1023.08446766,109537.7,27976
2025-05-28 00:00:00+00:00,109004.9,109250.0,106805.1,107811.7,958.88789718,108040.1,25679
2025-05-29 00:00:00+00:00,107811.7,108888.0,105348.4,105632.4,1219.04523124,106980.5,32855
2025-05-30 00:00:00+00:00,105632.5,106333.8,103641.3,104019.7,1368.35162927,104874.8,36409
2025-05-31 00:00:00+00:00,104019.7,104933.2,103169.0,104662.0,513.90701088,103990.2,22339
2025-06-01 00:00:00+00:00,104662.0,105879.7,103850.0,105712.4,576.91217477,104830.8,18375
2025-06-02 00:00:00+00:00,105712.4,105927.2,103737.7,105920.3,948.96006617,104824.0,25005
2025-06-03 00:00:00+00:00,105920.4,106820.0,104984.1,105446.0,774.51639796,105984.3,23379
2025-06-04 00:00:00+00:00,105446.0,106000.0,104279.0,104745.4,613.1507945,105153.7,20721
2025-06-05 00:00:00+00:00,104745.4,105948.1,100400.0,101579.7,1744.4000448,102868.5,39399
2025-06-06 00:00:00+00:00,101579.7,105360.1,101211.5,104376.0,877.21259649,103738.0,30933
2025-06-07 00:00:00+00:00,104376.0,105929.0,104000.1,105654.5,492.00974469,105280.0,17352
2025-06-08 00:00:00+00:00,105654.6,106477.0,105082.3,105754.2,568.50781065,105777.2,16520
2025-06-09 00:00:00+00:00,105754.2,110550.0,105392.3,110280.0,1264.78416755,108078.0,34364
2025-06-10 00:00:00+00:00,110280.0,110373.0,108342.2,110273.6,1180.06772837,109426.8,34244
2025-06-11 00:00:00+00:00,110273.6,110411.0,108139.5,108702.0,810.07191598,109416.0,31080
2025-06-12 00:00:00+00:00,108701.9,108790.2,105760.0,105760.1,1512.14504927,107426.4,31559
2025-06-13 00:00:00+00:00,105760.1,106137.5,102812.3,106122.3,2109.12032495,104573.3,45219
2025-06-14 00:00:00+00:00,106122.3,106172.3,104400.0,105479.4,392.68291073,105008.5,15535
2025-06-15 00:00:00+00:00,105479.4,106090.0,104529.0,105581.4,334.89355425,105309.0,16175
2025-06-16 00:00:00+00:00,105581.5,108924.6,105019.3,106800.1,1209.9618599,107271.0,28439
2025-06-17 00:00:00+00:00,106800.1,107725.1,103400.0,104622.4,1348.24204708,105370.0,34408
2025-06-18 00:00:00+00:00,104622.5,105529.9,103567.6,104892.0,808.40984268,104611.5,29962
2025-06-19 00:00:00+00:00,104891.9,105226.5,103931.6,104675.2,1124.90399547,104705.2,19859
2025-06-20 00:00:00+00:00,104675.2,106470.0,102388.9,103292.0,1051.84794845,104326.5,31462
2025-06-21 00:00:00+00:00,103300.0,103995.5,100933.5,102144.0,938.91408133,102402.8,24154
2025-06-22 00:00:00+00:00,102153.0,103380.5,98277.2,100987.9,2331.29507485,100656.6,49313
2025-06-23 00:00:00+00:00,100987.9,106022.4,99700.0,105382.0,2634.94718822,103024.9,44740
2025-06-24 00:00:00+00:00,105382.1,106309.1,104777.0,106100.0,1570.51099254,105474.1,34329
2025-06-25 00:00:00+00:00,106100.0,108165.5,105888.2,107360.0,1754.36948813,107124.2,29218
2025-06-26 00:00:00+00:00,107360.0,108289.0,106677.4,106945.0,853.71800679,107443.2,25837
2025-06-27 00:00:00+00:00,106945.1,107712.1,106477.2,107115.4,641.63539679,107005.2,23816
2025-06-28 00:00:00+00:00,107115.4,107544.2,106918.4,107325.1,426.13417634,107301.1,14416
2025-06-29 00:00:00+00:00,107325.1,108460.7,107228.2,108387.2,500.30910662,107922.4,18794
2025-06-30 00:00:00+00:00,108387.3,108792.0,106800.0,107120.3,1284.90327778,107733.0,28289
2025-07-01 00:00:00+00:00,107120.3,107540.2,105312.0,105700.1,1563.00869422,106400.4,32566
2025-07-02 00:00:00+00:00,105700.1,109794.7,105116.4,108846.9,1536.06930747,107968.2,37180
2025-07-03 00:00:00+00:00,108846.9,110547.2,108600.0,109631.0,1217.20713722,109718.1,33634
2025-07-04 00:00:00+00:00,109631.0,109746.6,107299.9,108018.9,767.00000078,108314.8,30504
2025-07-05 00:00:00+00:00,108018.9,108379.0,107829.7,108249.5,162.62986088,108142.3,15788
2025-07-06 00:00:00+00:00,108249.5,109650.0,107825.2,109223.2,429.83917537,108785.3,18738
2025-07-07 00:00:00+00:00,109223.2,109700.0,107520.3,108282.1,700.49319689,108319.1,25284
2025-07-08 00:00:00+00:00,108282.1,109199.3,107500.0,108931.9,644.78003062,108631.7,26005
2025-07-09 00:00:00+00:00,108932.0,112000.0,108375.3,111323.7,1496.22692802,110333.0,35426
2025-07-10 00:00:00+00:00,111323.7,116800.0,110600.0,115990.2,2132.2188503,113437.3,49731
2025-07-11 00:00:00+00:00,115990.2,118818.4,115212.5,117532.6,1812.50787842,117446.7,54355
2025-07-12 00:00:00+00:00,117532.6,118235.6,116977.1,117461.0,511.21582262,117614.5,22884
2025-07-13 00:00:00+00:00,117461.0,119499.0,117277.3,119102.1,881.15155301,118637.2,27528
2025-07-14 00:00:00+00:00,119102.2,123140.0,118961.2,119855.0,2308.79159766,120989.0,58297
2025-07-15 00:00:00+00:00,119855.0,119900.0,115712.2,117741.0,2166.686747,117320.5,54750
2025-07-16 00:00:00+00:00,117741.0,120049.5,117094.0,118712.6,1159.57587636,118875.8,41246
2025-07-17 00:00:00+00:00,118712.6,120999.6,117527.0,119321.0,1135.01654311,119033.4,41635
2025-07-18 00:00:00+00:00,119321.0,120833.7,116929.6,118011.9,1203.98745899,118861.1,47701
2025-07-19 00:00:00+00:00,118011.9,118550.0,117382.5,117909.1,310.77654865,118096.4,22654
2025-07-20 00:00:00+00:00,117909.1,118867.0,116600.0,117319.1,583.194393,117945.1,28139
2025-07-21 00:00:00+00:00,117319.0,119630.4,116623.7,117461.0,1065.22315704,118113.7,38151
2025-07-22 00:00:00+00:00,117461.0,120237.5,116260.0,119977.5,1256.61089025,118635.4,36977
2025-07-23 00:00:00+00:00,119977.5,120100.0,117411.0,118735.3,1088.89687083,118213.6,35883
2025-07-24 00:00:00+00:00,118735.3,119489.8,117316.0,118386.9,946.99617232,118494.4,30740
2025-07-25 00:00:00+00:00,118387.5,118452.0,114733.1,117628.1,1610.09496959,116140.8,55911
2025-07-26 00:00:00+00:00,117628.1,118276.6,117197.6,117937.5,458.69314606,117834.7,19558
2025-07-27 00:00:00+00:00,117937.6,119793.4,117863.8,119455.0,543.22792339,118792.1,21777
