fixture_id,world_cup_year,round,team_id,team_name,player_id,player_name,minutes_played,player_number,position,rating,is_captain,is_substitute,appeared,shots_total,shots_on_target,goals_scored,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_won,penalty_committed,penalty_scored,penalty_missed,penalty_saved,offsides,pass_accuracy_pct,duel_win_pct,dribble_success_pct,shot_accuracy_pct,goals_per_shot,minutes_per_goal,defensive_actions,attacking_actions,goals_per_90,assists_per_90,key_passes_per_90,tackles_per_90,successful_dribbles_per_90,fouls_committed_per_90
135811,2018,Group Stage - 3,22,Iran,19614,Saeid Ezatolahi,76.0,6,Midfielder,5.9,False,False,True,1.0,1.0,0.0,0,0.0,0.0,18.0,0.0,12.0,1.0,1.0,3.0,11.0,4.0,1.0,1.0,3.0,1.0,3.0,0,0,0.0,1.0,0,0,0.0,0.0,66.7,36.4,100.0,100.0,0.0,,5.0,0.0,0.0,0.0,0.0,1.184,1.184,3.553
135811,2018,Group Stage - 3,22,Iran,2700,Alireza Jahanbakhsh,70.0,18,Midfielder,6.9,False,False,True,0.0,0.0,0.0,0,0.0,0.0,17.0,2.0,9.0,1.0,0.0,0.0,10.0,5.0,1.0,1.0,2.0,2.0,3.0,0,0,0.0,0.0,0,0,0.0,0.0,52.9,50.0,100.0,,,,1.0,2.0,0.0,0.0,2.571,1.286,1.286,3.857
135811,2018,Group Stage - 3,22,Iran,2694,Omid Ebrahimi,90.0,9,Midfielder,6.3,False,False,True,0.0,0.0,0.0,0,0.0,0.0,21.0,0.0,18.0,1.0,0.0,3.0,5.0,2.0,0.0,0.0,2.0,1.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,85.7,40.0,,,,,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
135811,2018,Group Stage - 3,22,Iran,2692,Vahid Amiri,90.0,11,Midfielder,6.6,False,False,True,1.0,0.0,0.0,0,0.0,0.0,16.0,0.0,12.0,3.0,0.0,3.0,12.0,5.0,1.0,0.0,2.0,1.0,2.0,0,0,0.0,0.0,0,0,0.0,0.0,75.0,41.7,0.0,0.0,0.0,,6.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0
135811,2018,Group Stage - 3,22,Iran,42315,Mehdi Taremi,90.0,17,Midfielder,6.3,False,False,True,1.0,0.0,0.0,0,0.0,0.0,20.0,0.0,11.0,1.0,0.0,4.0,15.0,5.0,1.0,0.0,2.0,0.0,2.0,0,0,0.0,0.0,0,0,0.0,1.0,55.0,33.3,0.0,0.0,0.0,,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
135811,2018,Group Stage - 3,22,Iran,1221,Sardar Azmoun,90.0,20,Forward,7.0,False,False,True,0.0,0.0,0.0,0,0.0,0.0,20.0,2.0,12.0,1.0,1.0,1.0,19.0,9.0,2.0,1.0,0.0,1.0,1.0,1,0,0.0,0.0,0,0,0.0,0.0,60.0,47.4,50.0,,,,3.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0
135811,2018,Group Stage - 3,22,Iran,2680,Amir Abedzadeh,,22,Goalkeeper,,False,True,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,
135811,2018,Group Stage - 3,22,Iran,29884,Mohammad Rashid Mazaheri,,12,Goalkeeper,,False,True,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,
135811,2018,Group Stage - 3,22,Iran,42177,Mohammad Reza Khanzadeh,,13,Defender,,False,True,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,
135811,2018,Group Stage - 3,22,Iran,2689,Pejman Montazeri,,15,Defender,,False,True,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,
135811,2018,Group Stage - 3,22,Iran,2688,Milad Mohammadi,34.0,5,Defender,7.0,False,True,True,0.0,0.0,0.0,0,0.0,0.0,6.0,0.0,3.0,3.0,0.0,3.0,9.0,6.0,2.0,2.0,2.0,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,50.0,66.7,100.0,,,,6.0,0.0,0.0,0.0,0.0,7.941,5.294,0.0
135811,2018,Group Stage - 3,22,Iran,2697,Mehdi Torabi,,2,Midfielder,,False,True,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,
135811,2018,Group Stage - 3,22,Iran,2693,Ashkan Dejagah,,21,Midfielder,,False,True,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,
135811,2018,Group Stage - 3,22,Iran,2696,Masoud Shojaei,,7,Midfielder,,False,True,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,
135811,2018,Group Stage - 3,22,Iran,2699,Saman Ghoddos,20.0,14,Forward,6.7,False,True,True,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,100.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
135811,2018,Group Stage - 3,22,Iran,2698,Karim Ansarifard,14.0,10,Forward,7.2,False,True,True,1.0,1.0,1.0,0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0.0,0.0,1,0,0.0,0.0,50.0,33.3,100.0,100.0,1.0,14.0,1.0,1.0,6.429,0.0,0.0,0.0,6.429,6.429
135811,2018,Group Stage - 3,22,Iran,6840,Reza Ghoochannejhad,,16,Forward,,False,True,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,
135811,2018,Group Stage - 3,27,Portugal,2674,Rui Patrício,90.0,1,Goalkeeper,6.3,False,False,True,0.0,0.0,0.0,1,0.0,1.0,20.0,0.0,16.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,80.0,100.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135811,2018,Group Stage - 3,27,Portugal,190,Cédric Soares,90.0,21,Defender,6.2,False,False,True,0.0,0.0,0.0,0,0.0,0.0,55.0,1.0,44.0,1.0,0.0,2.0,8.0,3.0,1.0,1.0,0.0,0.0,2.0,1,0,0.0,1.0,0,0,0.0,0.0,80.0,37.5,100.0,,,,3.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0
135811,2018,Group Stage - 3,27,Portugal,373,Pepe,90.0,3,Defender,7.2,False,False,True,1.0,0.0,0.0,0,0.0,0.0,58.0,0.0,50.0,2.0,0.0,2.0,18.0,12.0,1.0,1.0,0.0,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,86.2,66.7,100.0,0.0,0.0,,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
135811,2018,Group Stage - 3,27,Portugal,2675,José Fonte,90.0,6,Defender,7.5,False,False,True,1.0,0.0,0.0,0,0.0,0.0,76.0,1.0,67.0,0.0,0.0,2.0,10.0,9.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,88.2,90.0,,0.0,0.0,,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
135811,2018,Group Stage - 3,27,Portugal,8,Raphaël Guerreiro,90.0,5,Defender,6.7,False,False,True,0.0,0.0,0.0,0,0.0,0.0,55.0,0.0,48.0,0.0,0.0,0.0,9.0,5.0,3.0,3.0,1.0,2.0,2.0,1,0,0.0,0.0,0,0,0.0,0.0,87.3,55.6,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
135811,2018,Group Stage - 3,27,Portugal,1989,Ricardo Quaresma,70.0,20,Midfielder,7.2,False,False,True,2.0,1.0,1.0,0,0.0,0.0,24.0,1.0,21.0,1.0,0.0,0.0,12.0,4.0,5.0,3.0,1.0,0.0,2.0,1,0,0.0,0.0,0,0,0.0,0.0,87.5,33.3,60.0,50.0,0.5,70.0,1.0,2.0,1.286,0.0,1.286,1.286,3.857,2.571
135811,2018,Group Stage - 3,27,Portugal,114,Adrien Silva,90.0,23,Midfielder,7.2,False,False,True,1.0,0.0,0.0,0,1.0,0.0,106.0,2.0,100.0,2.0,0.0,0.0,12.0,4.0,0.0,0.0,3.0,1.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,94.3,33.3,,0.0,0.0,,2.0,3.0,0.0,1.0,2.0,2.0,0.0,1.0
135811,2018,Group Stage - 3,27,Portugal,1580,William Carvalho,90.0,14,Midfielder,7.3,False,False,True,0.0,0.0,0.0,0,0.0,0.0,85.0,1.0,74.0,1.0,0.0,1.0,6.0,4.0,1.0,1.0,0.0,2.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,87.1,66.7,100.0,,,,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
135811,2018,Group Stage - 3,27,Portugal,206,João Mário,84.0,10,Midfielder,7.0,False,False,True,1.0,0.0,0.0,0,0.0,0.0,62.0,3.0,57.0,0.0,0.0,0.0,6.0,4.0,1.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,91.9,66.7,100.0,0.0,0.0,,0.0,3.0,0.0,0.0,3.214,0.0,1.071,0.0
135811,2018,Group Stage - 3,27,Portugal,2063,André Silva,89.0,9,Forward,6.3,False,False,True,1.0,0.0,0.0,0,0.0,0.0,28.0,0.0,22.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,1.0,2.0,1.0,0,0,0.0,0.0,0,0,0.0,1.0,78.6,33.3,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.011
135811,2018,Group Stage - 3,27,Portugal,874,Cristiano Ronaldo,90.0,7,Forward,7.2,True,False,True,4.0,3.0,0.0,0,0.0,0.0,31.0,1.0,23.0,0.0,0.0,0.0,15.0,8.0,7.0,4.0,0.0,4.0,2.0,1,0,1.0,0.0,0,1,0.0,0.0,74.2,53.3,57.1,75.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0
135811,2018,Group Stage - 3,27,Portugal,2673,Beto,,22,Goalkeeper,,False,True,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,
135811,2018,Group Stage - 3,27,Portugal,647,Anthony Lopes,,12,Goalkeeper,,False,True,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,
135811,2018,Group Stage - 3,27,Portugal,31015,Bruno Alves,,2,Defender,,False,True,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,
135811,2018,Group Stage - 3,27,Portugal,18771,Ricardo Pereira,,15,Defender,,False,True,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,
135811,2018,Group Stage - 3,27,Portugal,322,Mário Rui,,19,Defender,,False,True,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,
135811,2018,Group Stage - 3,27,Portugal,567,Rúben Dias,,13,Defender,,False,True,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,
135811,2018,Group Stage - 3,27,Portugal,636,Bernardo Silva,20.0,11,Midfielder,6.3,False,True,True,0.0,0.0,0.0,0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,100.0,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135811,2018,Group Stage - 3,27,Portugal,2677,João Moutinho,6.0,8,Midfielder,6.2,False,True,True,0.0,0.0,0.0,0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,33.3,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135811,2018,Group Stage - 3,27,Portugal,925,Gonçalo Guedes,1.0,17,Midfielder,,False,True,True,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,,50.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0
135811,2018,Group Stage - 3,27,Portugal,1485,Bruno Fernandes,,16,Midfielder,,False,True,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,
135811,2018,Group Stage - 3,27,Portugal,118,Gelson Martins,,18,Forward,,False,True,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,
135811,2018,Group Stage - 3,27,Portugal,490,Manuel Fernandes,,4,Midfielder,,False,True,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,
135814,2018,Group Stage - 3,20,Australia,2741,Mathew Ryan,90.0,1,Goalkeeper,6.3,False,False,True,0.0,0.0,0.0,2,0.0,1.0,23.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,95.7,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135814,2018,Group Stage - 3,20,Australia,2746,Joshua Risdon,90.0,19,Defender,6.5,False,False,True,0.0,0.0,0.0,0,0.0,0.0,43.0,0.0,37.0,1.0,0.0,1.0,9.0,4.0,3.0,2.0,2.0,1.0,1.0,0,0,0.0,0.0,0,0,0.0,1.0,86.0,44.4,66.7,,,,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
135814,2018,Group Stage - 3,20,Australia,229,Trent Sainsbury,90.0,20,Defender,7.5,False,False,True,1.0,0.0,0.0,0,0.0,0.0,84.0,2.0,77.0,2.0,0.0,3.0,11.0,9.0,1.0,1.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,91.7,81.8,100.0,0.0,0.0,,5.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0
135814,2018,Group Stage - 3,20,Australia,2753,Mark Milligan,90.0,5,Defender,6.9,False,False,True,0.0,0.0,0.0,0,0.0,0.0,82.0,1.0,76.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1,0,0.0,0.0,0,0,0.0,0.0,92.7,66.7,,,,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
135814,2018,Group Stage - 3,20,Australia,225,Aziz Behich,90.0,16,Defender,6.3,False,False,True,0.0,0.0,0.0,0,0.0,0.0,44.0,1.0,42.0,0.0,0.0,1.0,5.0,1.0,2.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,95.5,20.0,0.0,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
135814,2018,Group Stage - 3,20,Australia,2751,Mathew Leckie,90.0,7,Midfielder,5.9,False,False,True,1.0,0.0,0.0,0,0.0,0.0,26.0,1.0,20.0,1.0,0.0,1.0,23.0,11.0,6.0,3.0,1.0,3.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,76.9,47.8,50.0,0.0,0.0,,2.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0
135814,2018,Group Stage - 3,20,Australia,19189,Mile Jedinak,90.0,15,Midfielder,7.5,True,False,True,4.0,1.0,0.0,0,0.0,0.0,76.0,0.0,67.0,3.0,0.0,2.0,15.0,9.0,0.0,0.0,0.0,1.0,4.0,1,0,0.0,0.0,0,0,0.0,0.0,88.2,60.0,,25.0,0.0,,5.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0
135814,2018,Group Stage - 3,20,Australia,19050,Aaron Mooy,90.0,13,Midfielder,7.3,False,False,True,0.0,0.0,0.0,0,0.0,0.0,76.0,4.0,67.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,88.2,33.3,100.0,,,,0.0,4.0,0.0,0.0,4.0,0.0,1.0,1.0
135814,2018,Group Stage - 3,20,Australia,2754,Robbie Kruse,58.0,10,Midfielder,6.5,False,False,True,0.0,0.0,0.0,0,0.0,0.0,12.0,0.0,8.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0.0,2.0,66.7,50.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.552,0.0
135814,2018,Group Stage - 3,20,Australia,1132,Tom Rogić,72.0,23,Forward,7.2,False,False,True,1.0,1.0,0.0,0,0.0,0.0,22.0,0.0,20.0,0.0,0.0,1.0,11.0,6.0,5.0,5.0,0.0,1.0,1.0,1,0,0.0,0.0,0,0,0.0,0.0,90.9,54.5,100.0,100.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,6.25,1.25
135814,2018,Group Stage - 3,20,Australia,48469,Tomi Jurić,53.0,9,Forward,6.3,False,False,True,0.0,0.0,0.0,0,0.0,0.0,13.0,0.0,7.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,53.8,57.1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135814,2018,Group Stage - 3,20,Australia,44297,Brad Jones,,12,Goalkeeper,,False,True,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,
135814,2018,Group Stage - 3,20,Australia,1925,Danny Vukovic,,18,Goalkeeper,,False,True,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,
135814,2018,Group Stage - 3,20,Australia,2745,Matthew Jurman,,6,Defender,,False,True,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,
135814,2018,Group Stage - 3,20,Australia,2742,Miloš Degenek,,2,Defender,,False,True,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,
135814,2018,Group Stage - 3,20,Australia,19634,James Meredith,,3,Defender,,False,True,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,
135814,2018,Group Stage - 3,20,Australia,1121,Daniel Arzani,32.0,17,Midfielder,5.6,False,True,True,1.0,0.0,0.0,0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,10.0,1.0,3.0,0.0,1.0,1.0,1.0,1,0,0.0,0.0,0,0,0.0,0.0,100.0,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.812
135814,2018,Group Stage - 3,20,Australia,2752,Massimo Luongo,,8,Midfielder,,False,True,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,
135814,2018,Group Stage - 3,20,Australia,2749,Jackson Irvine,18.0,22,Midfielder,6.7,False,True,True,0.0,0.0,0.0,0,0.0,0.0,8.0,0.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,37.5,33.3,,,,,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
135814,2018,Group Stage - 3,20,Australia,6967,Dimitri Petratos,,21,Forward,,False,True,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,
135814,2018,Group Stage - 3,20,Australia,2757,Andrew Nabbout,,11,Midfielder,,False,True,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,
135814,2018,Group Stage - 3,20,Australia,2756,Jamie MacLaren,,14,Forward,,False,True,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,
135814,2018,Group Stage - 3,20,Australia,77105,Tim Cahill,37.0,4,Forward,6.6,False,True,True,1.0,0.0,0.0,0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,1.0,2.0,0,0,0.0,0.0,0,0,0.0,0.0,50.0,50.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.865
135814,2018,Group Stage - 3,30,Peru,2417,Pedro Gallese,90.0,1,Goalkeeper,7.5,False,False,True,0.0,0.0,0.0,0,0.0,2.0,30.0,0.0,14.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,46.7,100.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135814,2018,Group Stage - 3,30,Peru,2419,Luis Advíncula,90.0,17,Defender,7.7,False,False,True,0.0,0.0,0.0,0,0.0,0.0,40.0,0.0,34.0,4.0,0.0,1.0,10.0,8.0,0.0,0.0,0.0,4.0,2.0,0,0,0.0,0.0,0,0,0.0,0.0,85.0,80.0,,,,,5.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0
135814,2018,Group Stage - 3,30,Peru,39623,Christian Ramos,90.0,15,Defender,7.0,False,False,True,0.0,0.0,0.0,0,0.0,0.0,39.0,1.0,34.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,87.2,40.0,,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
135814,2018,Group Stage - 3,30,Peru,2423,Anderson Santamaría,90.0,4,Defender,7.2,False,False,True,0.0,0.0,0.0,0,0.0,0.0,40.0,0.0,39.0,5.0,0.0,0.0,15.0,7.0,0.0,0.0,4.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,97.5,46.7,,,,,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
135814,2018,Group Stage - 3,30,Peru,2424,Miguel Trauco,90.0,6,Defender,6.9,False,False,True,0.0,0.0,0.0,0,0.0,0.0,57.0,0.0,46.0,0.0,0.0,1.0,7.0,3.0,2.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,80.7,42.9,50.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
135814,2018,Group Stage - 3,30,Peru,2433,Renato Tapia,63.0,13,Midfielder,6.7,False,False,True,0.0,0.0,0.0,0,0.0,0.0,21.0,0.0,17.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,3.0,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,81.0,25.0,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135814,2018,Group Stage - 3,30,Peru,2434,Yoshimar Yotún,45.0,19,Midfielder,6.9,False,False,True,1.0,0.0,0.0,0,0.0,0.0,36.0,1.0,31.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,2.0,1,0,0.0,0.0,0,0,0.0,0.0,86.1,50.0,,0.0,0.0,,1.0,1.0,0.0,0.0,2.0,2.0,0.0,4.0
135814,2018,Group Stage - 3,30,Peru,2426,André Carrillo,79.0,18,Midfielder,7.5,False,False,True,1.0,1.0,1.0,0,0.0,0.0,24.0,0.0,18.0,1.0,0.0,1.0,7.0,4.0,2.0,2.0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,75.0,57.1,100.0,100.0,1.0,79.0,2.0,1.0,1.139,0.0,0.0,1.139,2.278,0.0
135814,2018,Group Stage - 3,30,Peru,2428,Christian Cueva,90.0,8,Midfielder,6.6,False,False,True,0.0,0.0,0.0,0,0.0,0.0,34.0,0.0,29.0,4.0,0.0,1.0,13.0,9.0,3.0,1.0,1.0,4.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,85.3,69.2,33.3,,,,5.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0
135814,2018,Group Stage - 3,30,Peru,2429,Edison Flores,90.0,20,Midfielder,6.7,False,False,True,0.0,0.0,0.0,0,0.0,0.0,23.0,0.0,17.0,3.0,0.0,1.0,12.0,4.0,1.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,73.9,33.3,0.0,,,,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
135814,2018,Group Stage - 3,30,Peru,10401,Paolo Guerrero,90.0,9,Forward,7.9,True,False,True,2.0,2.0,1.0,0,1.0,0.0,17.0,1.0,10.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,1.0,0.0,2.0,0,0,0.0,0.0,0,0,0.0,1.0,58.8,23.1,,100.0,0.5,90.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0
135814,2018,Group Stage - 3,30,Peru,2416,José Carvallo,,21,Goalkeeper,,False,True,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,
135814,2018,Group Stage - 3,30,Peru,2415,Carlos Cáceda,,12,Goalkeeper,,False,True,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,
135814,2018,Group Stage - 3,30,Peru,39872,Alberto Rodríguez,,2,Defender,,False,True,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,
135814,2018,Group Stage - 3,30,Peru,10341,Nilson Loyola,,22,Defender,,False,True,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,
135814,2018,Group Stage - 3,30,Peru,2422,Aldo Corzo,,3,Defender,,False,True,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,
135814,2018,Group Stage - 3,30,Peru,2420,Miguel Araujo,,5,Defender,,False,True,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,
135814,2018,Group Stage - 3,30,Peru,35488,Pedro Aquino,45.0,23,Midfielder,7.3,False,True,True,0.0,0.0,0.0,0,0.0,0.0,26.0,0.0,22.0,7.0,0.0,2.0,13.0,8.0,0.0,0.0,1.0,1.0,2.0,0,0,0.0,0.0,0,0,0.0,0.0,84.6,61.5,,,,,9.0,0.0,0.0,0.0,0.0,14.0,0.0,4.0
135814,2018,Group Stage - 3,30,Peru,2427,Wilder Cartagena,11.0,16,Midfielder,6.7,False,True,True,0.0,0.0,0.0,0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,50.0,33.3,,,,,1.0,0.0,0.0,0.0,0.0,8.182,0.0,8.182
135814,2018,Group Stage - 3,30,Peru,2436,Andy Polo,,14,Forward,,False,True,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,
135814,2018,Group Stage - 3,30,Peru,50007,Paolo Hurtado,27.0,7,Midfielder,6.9,False,True,True,0.0,0.0,0.0,0,0.0,0.0,18.0,0.0,16.0,3.0,0.0,0.0,5.0,4.0,1.0,1.0,0.0,0.0,2.0,1,0,0.0,0.0,0,0,0.0,0.0,88.9,80.0,100.0,,,,3.0,0.0,0.0,0.0,0.0,10.0,3.333,6.667
135814,2018,Group Stage - 3,30,Peru,51119,Raúl Ruidíaz,,11,Forward,,False,True,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,
